  -4.1000000e+01  -6.2000000e+01
   4.1000000e+01  -6.2000000e+01
   4.1000000e+01  -4.4000000e+01
   5.1000000e+01  -4.2000000e+01
   7.1000000e+01   4.2000000e+01
  -2.6386000e+00   5.7922700e+01
  -4.1000000e+01  -4.1000000e+01
   0.0000000e+00  -4.5000000e+01
  -1.0000000e-02  -2.6000000e+01
   1.0000000e-02  -2.6000000e+01
   0.0000000e+00  -6.2000000e+01
   4.1000000e+01   1.0000000e+01
   2.6000000e+01   0.0000000e+00
   2.2516660e+01   1.3000000e+01
   1.3000000e+01   2.2516660e+01
   1.5920408e-15   2.6000000e+01
  -1.3000000e+01   2.2516660e+01
  -2.2516660e+01   1.3000000e+01
  -2.6000000e+01   3.1840817e-15
  -2.2516660e+01  -1.3000000e+01
  -1.3000000e+01  -2.2516660e+01
   1.3000000e+01  -2.2516660e+01
   2.2516660e+01  -1.3000000e+01
  -5.6736218e+01  -1.1958326e+01
  -5.4060211e+01   2.0964103e+01
  -3.3840405e+01   4.7083192e+01
   5.4000000e+01   6.3000000e+01
   4.9020815e+01   7.5020815e+01
   3.7000000e+01   8.0000000e+01
   2.4979185e+01   7.5020815e+01
   2.0000000e+01   6.3000000e+01
   2.4979185e+01   5.0979185e+01
   3.7000000e+01   4.6000000e+01
   4.9020815e+01   5.0979185e+01
   7.3772362e+01   7.8645874e+01
   4.5445804e+01   1.0205981e+02
   9.9765064e+00   9.2440292e+01
